
 --- Table  1: Summary of nuclide data: 

 Data for 282 nuclides included in calculation:

 - 282 Transport nuclides
 - No dosimetry nuclides
 - No decay nuclides
 - 8094 reaction channels
 - 3441 special reactions
 - No transmutation reactions
 - 79 transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - All reaction linked to target

 Columns:

  1. Index
  2. Level (first occurence in transmutation paths)
  3. Name (nuclide identifier data)
  4. Library ID
  5. Primary data type: TRA = transport
                        DOS = dosimetry
                        SAB = thermal scattering
                        DEC = only decay data
                        STR = only structural data (mass)
                        PHO = photon interaction data
  6. Z (atomic number)
  7. A (isotope number)
  8. I (isomeric state)
  9. Atomic weight
 10. Temperature (in Kelvin)
 11. Decay constant (1/s)
 12. Flags: I - nuclide is present in initial composition
            B - nuclide is involved in burnup calculation
            A - nuclide is produced as activation product
            D - nuclide is produced as decay product
            F - nuclide is produced as fission product
            B - nuclide is produced in decay or transmutation branching
            T - nuclide has neutron transport cross section data
            S - nuclide has S(a,b) data
            I - nuclide has isomeric branching reactions
            F - nuclide is fissile
            P - nuclide is a delayed neutron precursor
            D - nuclide has delayed neutron data
            U - nuclide has uses ures ptable data
            T - nuclide cross sections are adjusted by TMS
            D - nuclide has dosimetry cross section data
            R - nuclide has radioactive decay data
            N - nuclide has neutron-induced fission yield data
            S - nuclide has spontaneous fission yield data
            P - nuclide has photon transport cross section data
            T - nuclide has supplementary transmutation cross section data

 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/56136ENDF7.ace
 Atomic weight (AW)           : 135.90449
 Atomic weight ratio (AWR)    : 134.73700
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 21 reaction channels
 - 5 special reactions
 - No transmutation reactions
 - 1 transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 21 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -9.11209E+00 MeV  Emin = 9.17973E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.60902E+01 MeV  Emin = 1.62096E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -2.04190E+00 MeV  Emin = 2.05706E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     28  Q = -8.53464E+00 MeV  Emin = 9.17973E+00 MeV  frac = 1.00000E+00  : (n,np)
   6    MT =     51  Q = -8.18599E-01 MeV  Emin = 8.24676E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   7    MT =     52  Q = -1.55050E+00 MeV  Emin = 1.56201E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
   8    MT =     53  Q = -1.57920E+00 MeV  Emin = 1.59092E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
   9    MT =     54  Q = -1.86630E+00 MeV  Emin = 1.88015E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  10    MT =     55  Q = -2.05400E+00 MeV  Emin = 2.06925E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  11    MT =     56  Q = -2.07990E+00 MeV  Emin = 2.09534E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  12    MT =     57  Q = -2.12800E+00 MeV  Emin = 2.14379E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  13    MT =     58  Q = -2.14020E+00 MeV  Emin = 2.15609E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  14    MT =     59  Q = -2.14150E+00 MeV  Emin = 2.15740E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 9. excited state
  15    MT =     60  Q = -2.20710E+00 MeV  Emin = 2.22348E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 10. excited state
  16    MT =     91  Q = -2.28400E+00 MeV  Emin = 2.30095E+00 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  17    MT =    102  Q =  6.89839E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  18    MT =    103  Q = -1.76554E+00 MeV  Emin = 2.05706E+00 MeV  frac = 1.00000E+00  : (n,p)
  19    MT =    104  Q = -6.22452E+00 MeV  Emin = 8.00000E+00 MeV  frac = 1.00000E+00  : (n,d)
  20    MT =    105  Q = -8.87146E+00 MeV  Emin = 1.00000E+01 MeV  frac = 1.00000E+00  : (n,t)
  21    MT =    107  Q =  4.41020E+00 MeV  Emin = 9.99999E-02 MeV  frac = 1.00000E+00  : (n,alpha)

 1 additional transport branch:

   1    MT =    102  Q =  6.89839E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)

 5 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 2.05706E+00 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 8.00000E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 1.00000E+01 MeV  : total triton production
   4    MT =    207  Q =  0.00000E+00 MeV  Emin = 9.99999E-02 MeV  : total alpha production
   5    MT =      4  Q =  0.00000E+00 MeV  Emin = 8.24676E-01 MeV  : total inelastic scattering

 Nuclide  162 / 282 : 56137.09c -- barium 137 (Ba-137)

 Pointers                     : 509380 57549680
 Primary type                 : Transport
 Nuclide ZAI                  : 561370
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/56137ENDF7.ace
 Atomic weight (AW)           : 136.90609
 Atomic weight ratio (AWR)    : 135.73000
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 20 reaction channels
 - 5 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 20 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -6.90309E+00 MeV  Emin = 7.00000E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.60152E+01 MeV  Emin = 1.61332E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -2.49290E+00 MeV  Emin = 2.51127E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     28  Q = -8.66863E+00 MeV  Emin = 1.00000E+01 MeV  frac = 1.00000E+00  : (n,np)
   6    MT =     32  Q = -1.31276E+01 MeV  Emin = 1.45000E+01 MeV  frac = 1.00000E+00  : (n,nd)
   7    MT =     51  Q = -2.79200E-01 MeV  Emin = 2.81257E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   8    MT =     52  Q = -6.61599E-01 MeV  Emin = 6.66474E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
   9    MT =     53  Q = -1.29000E+00 MeV  Emin = 1.29950E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
  10    MT =     54  Q = -1.46290E+00 MeV  Emin = 1.47368E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  11    MT =     55  Q = -1.79000E+00 MeV  Emin = 1.80319E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  12    MT =     56  Q = -1.84000E+00 MeV  Emin = 1.85356E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  13    MT =     57  Q = -1.90000E+00 MeV  Emin = 1.91400E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  14    MT =     58  Q = -2.04000E+00 MeV  Emin = 2.05503E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  15    MT =     91  Q = -2.12000E+00 MeV  Emin = 2.13562E+00 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  16    MT =    102  Q =  8.61139E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  17    MT =    103  Q = -3.90530E-01 MeV  Emin = 1.00000E+00 MeV  frac = 1.00000E+00  : (n,p)
  18    MT =    104  Q = -6.35851E+00 MeV  Emin = 8.14238E+00 MeV  frac = 1.00000E+00  : (n,d)
  19    MT =    105  Q = -6.94246E+00 MeV  Emin = 9.00000E+00 MeV  frac = 1.00000E+00  : (n,t)
  20    MT =    107  Q =  6.04620E+00 MeV  Emin = 9.99999E-02 MeV  frac = 1.00000E+00  : (n,alpha)

 5 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 9.50000E-01 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 8.00000E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 9.00000E+00 MeV  : total triton production
   4    MT =    207  Q =  0.00000E+00 MeV  Emin = 9.99999E-02 MeV  : total alpha production
   5    MT =      4  Q =  0.00000E+00 MeV  Emin = 2.81257E-01 MeV  : total inelastic scattering

 Nuclide  163 / 282 : 56138.09c -- barium 138 (Ba-138)

 Pointers                     : 511285 57604183
 Primary type                 : Transport
 Nuclide ZAI                  : 561380
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/56138ENDF7.ace
 Atomic weight (AW)           : 137.90467
 Atomic weight ratio (AWR)    : 136.72000
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has no ures ptable data
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 15 reaction channels
 - 6 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 15 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -8.61140E+00 MeV  Emin = 8.67440E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.55110E+01 MeV  Emin = 1.57500E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -2.57200E+00 MeV  Emin = 1.12500E+01 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     28  Q = -9.00460E+00 MeV  Emin = 1.20000E+01 MeV  frac = 1.00000E+00  : (n,np)
   6    MT =     51  Q = -1.43580E+00 MeV  Emin = 1.44630E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   7    MT =     52  Q = -1.89860E+00 MeV  Emin = 1.91250E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
   8    MT =     53  Q = -2.09050E+00 MeV  Emin = 2.10580E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
   9    MT =     91  Q = -2.09050E+00 MeV  Emin = 2.75000E+00 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  10    MT =    102  Q =  4.72340E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  11    MT =    103  Q = -4.59320E+00 MeV  Emin = 7.50000E+00 MeV  frac = 1.00000E+00  : (n,p)
  12    MT =    104  Q = -6.78010E+00 MeV  Emin = 9.75000E+00 MeV  frac = 1.00000E+00  : (n,d)
  13    MT =    105  Q = -8.79630E+00 MeV  Emin = 1.24860E+01 MeV  frac = 1.00000E+00  : (n,t)
  14    MT =    106  Q = -8.70230E+00 MeV  Emin = 1.85000E+01 MeV  frac = 1.00000E+00  : (n,He-3)
  15    MT =    107  Q =  3.88020E+00 MeV  Emin = 4.00000E+00 MeV  frac = 1.00000E+00  : (n,alpha)

 6 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 7.50000E+00 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 9.75000E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 1.22500E+01 MeV  : total triton production
   4    MT =    206  Q =  0.00000E+00 MeV  Emin = 1.85000E+01 MeV  : total He-3 production
   5    MT =    207  Q =  0.00000E+00 MeV  Emin = 4.00000E+00 MeV  : total alpha production
   6    MT =      4  Q =  0.00000E+00 MeV  Emin = 1.44630E+00 MeV  : total inelastic scattering

 Nuclide  164 / 282 : 56140.09c -- barium 140 (Ba-140)

 Pointers                     : 512902 57645106
 Primary type                 : Transport
 Nuclide ZAI                  : 561400
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/56140ENDF7.ace
 Atomic weight (AW)           : 139.90989
 Atomic weight ratio (AWR)    : 138.70800
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 11 reaction channels
 - 6 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 11 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -6.24110E+00 MeV  Emin = 6.28700E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.09590E+01 MeV  Emin = 1.10390E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     91  Q = -1.00000E-01 MeV  Emin = 1.00721E-01 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
   5    MT =    102  Q =  4.82520E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
   6    MT =    103  Q = -5.26050E+00 MeV  Emin = 5.29843E+00 MeV  frac = 1.00000E+00  : (n,p)
   7    MT =    104  Q = -7.71660E+00 MeV  Emin = 7.77223E+00 MeV  frac = 1.00000E+00  : (n,d)
   8    MT =    105  Q = -7.39040E+00 MeV  Emin = 7.44368E+00 MeV  frac = 1.00000E+00  : (n,t)
   9    MT =    106  Q = -1.01110E+01 MeV  Emin = 1.01839E+01 MeV  frac = 1.00000E+00  : (n,He-3)
  10    MT =    107  Q =  4.57490E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,alpha)
  11    MT =    111  Q = -1.40370E+01 MeV  Emin = 1.41382E+01 MeV  frac = 1.00000E+00  : (n,2p)

 6 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 5.29843E+00 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 7.77223E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 7.44274E+00 MeV  : total triton production
   4    MT =    206  Q =  0.00000E+00 MeV  Emin = 1.01839E+01 MeV  : total He-3 production
   5    MT =    207  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  : total alpha production
   6    MT =      4  Q =  0.00000E+00 MeV  Emin = 1.00721E-01 MeV  : total inelastic scattering

 Nuclide  165 / 282 : 57138.09c -- lanthanum 138 (La-138)

 Pointers                     : 514231 57660791
 Primary type                 : Transport
 Nuclide ZAI                  : 571380
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/57138ENDF7.ace
 Atomic weight (AW)           : 137.90669
 Atomic weight ratio (AWR)    : 136.72200
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 29 reaction channels
 - 6 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 29 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -7.47010E+00 MeV  Emin = 7.52475E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.66362E+01 MeV  Emin = 1.67579E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -2.03690E+00 MeV  Emin = 2.05180E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     28  Q = -6.08464E+00 MeV  Emin = 7.07320E+00 MeV  frac = 1.00000E+00  : (n,np)
   6    MT =     32  Q = -1.06776E+01 MeV  Emin = 1.20000E+01 MeV  frac = 1.00000E+00  : (n,nd)
   7    MT =     33  Q = -1.36046E+01 MeV  Emin = 1.50000E+01 MeV  frac = 1.00000E+00  : (n,nt)
   8    MT =     51  Q = -7.25999E-02 MeV  Emin = 7.31310E-02 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   9    MT =     52  Q = -1.16200E-01 MeV  Emin = 1.17050E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
  10    MT =     53  Q = -1.61200E-01 MeV  Emin = 1.62379E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
  11    MT =     54  Q = -1.92200E-01 MeV  Emin = 1.93606E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  12    MT =     55  Q = -2.30400E-01 MeV  Emin = 2.32085E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  13    MT =     56  Q = -2.93000E-01 MeV  Emin = 2.95143E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  14    MT =     57  Q = -4.13299E-01 MeV  Emin = 4.16323E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  15    MT =     58  Q = -4.79299E-01 MeV  Emin = 4.82806E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  16    MT =     59  Q = -5.10499E-01 MeV  Emin = 5.14234E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 9. excited state
  17    MT =     60  Q = -5.18699E-01 MeV  Emin = 5.22494E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 10. excited state
  18    MT =     61  Q = -6.42299E-01 MeV  Emin = 6.46998E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 11. excited state
  19    MT =     62  Q = -7.37699E-01 MeV  Emin = 7.43096E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 12. excited state
  20    MT =     63  Q = -7.38699E-01 MeV  Emin = 7.44103E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 13. excited state
  21    MT =     64  Q = -8.23399E-01 MeV  Emin = 8.29422E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 14. excited state
  22    MT =     65  Q = -8.35999E-01 MeV  Emin = 8.42115E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 15. excited state
  23    MT =     91  Q = -8.42789E-01 MeV  Emin = 8.48954E-01 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  24    MT =    102  Q =  8.77839E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  25    MT =    103  Q =  2.53145E+00 MeV  Emin = 9.99999E-02 MeV  frac = 1.00000E+00  : (n,p)
  26    MT =    104  Q = -3.77452E+00 MeV  Emin = 5.00000E+00 MeV  frac = 1.00000E+00  : (n,d)
  27    MT =    105  Q = -4.49247E+00 MeV  Emin = 6.12916E+00 MeV  frac = 1.00000E+00  : (n,t)
  28    MT =    106  Q = -7.02183E+00 MeV  Emin = 1.00000E+01 MeV  frac = 1.00000E+00  : (n,He-3)
  29    MT =    107  Q =  6.79519E+00 MeV  Emin = 9.99999E-02 MeV  frac = 1.00000E+00  : (n,alpha)

 6 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 9.99999E-02 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 4.94067E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 6.12916E+00 MeV  : total triton production
   4    MT =    206  Q =  0.00000E+00 MeV  Emin = 9.96793E+00 MeV  : total He-3 production
   5    MT =    207  Q =  0.00000E+00 MeV  Emin = 9.99999E-02 MeV  : total alpha production
   6    MT =      4  Q =  0.00000E+00 MeV  Emin = 7.31310E-02 MeV  : total inelastic scattering

 Nuclide  166 / 282 : 57139.09c -- lanthanum 139 (La-139)

 Pointers                     : 516856 57708212
 Primary type                 : Transport
 Nuclide ZAI                  : 571390
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/57139ENDF7.ace
 Atomic weight (AW)           : 138.90326
 Atomic weight ratio (AWR)    : 137.71000
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
